times,high,circle,density_pre,density_eve
2457308.35578578,374.30209,73.82182,3.55e-12,2.545e-12
2457308.421144779,374.30395,72.25321,3.55e-12,2.562e-12
2457309.384538869,374.35556,73.69303,3.443e-12,2.774e-12
2457309.44596318,374.36377,72.21885,3.444e-12,2.778e-12
2457310.40509473,374.38093,72.25876,3.228e-12,2.908e-12
2457310.714982269,374.38311,79.99544,3.329e-12,3.082e-12
2457311.431695059,374.40381,72.21514,3.534e-12,3.287e-12
2457311.740621159,374.41223,79.99571,3.569e-12,3.351e-12
2457312.45508196,374.4463,93.81826,3.589e-12,3.539e-12
2457313.02337897,374.46912,80.17913,3.668e-12,3.648e-12
2457313.41587634,374.47448,72.41465,3.71e-12,3.705e-12
2457314.048125409,374.48196,80.08323,3.736e-12,3.769e-12
2457314.440659429,374.51143,95.25892,3.605e-12,3.758e-12
2457315.073775839,374.5261,80.06412,3.612e-12,3.808e-12
2457315.40957255,374.52006,72.005,3.659e-12,3.811e-12
2457316.364175979,374.52894,73.6786,3.623e-12,3.86e-12
2457316.43315345,374.53544,72.02314,3.618e-12,3.821e-12
2457317.384926829,374.54023,72.45401,3.475e-12,3.81e-12
2457317.384926829,374.54023,72.45401,3.475e-12,3.81e-12
2457318.409780909,374.54353,72.23292,3.444e-12,3.829e-12
2457318.720384779,374.53629,88.03988,3.241e-12,3.572e-12
2457319.434117559,374.56867,72.20644,3.2e-12,3.587e-12
2457320.002811309,374.58183,81.62776,2.975e-12,3.315e-12
2457320.403844099,374.59021,72.00297,2.941e-12,3.327e-12
2457321.02722823,374.5966,81.64662,2.797e-12,3.034e-12
2457321.41948571,374.61659,72.23244,2.726e-12,2.945e-12
2457322.388712959,374.66734,73.59221,2.734e-12,2.933e-12
2457322.442719279,374.67047,72.29606,2.738e-12,2.928e-12
2457323.403968019,374.70777,85.84395,3.041e-12,3.039e-12
2457323.65793706,374.72107,79.7487,3.057e-12,3.037e-12
2457324.42917068,374.7505,85.83023,3.261e-12,3.157e-12
2457324.681834639,374.73932,79.7663,3.307e-12,3.154e-12
2457325.45505505,374.77121,72.21372,3.526e-12,3.205e-12
2457325.70030948,374.7703,79.9318,3.506e-12,3.162e-12
2457326.357768829,374.79538,73.59378,3.537e-12,3.129e-12
2457326.980799459,374.81479,73.75593,3.573e-12,3.049e-12
2457327.37423571,374.82268,73.7865,3.813e-12,3.132e-12
2457328.00543041,374.82405,80.08247,4.182e-12,3.308e-12
2457328.46396005,374.84467,93.6422,4.149e-12,3.264e-12
2457329.030801299,374.85928,80.03801,4.297e-12,3.299e-12
2457329.424176279,374.86896,72.11088,4.415e-12,3.346e-12
2457330.05396301,374.85289,80.06767,4.351e-12,3.239e-12
2457330.448673179,374.84253,72.20902,4.225e-12,3.171e-12
2457331.342200119,374.82568,72.18031,4.158e-12,3.405e-12
2457331.405752279,374.82673,72.1787,4.145e-12,3.354e-12
2457332.365718559,374.77433,72.21151,4.013e-12,3.506e-12
2457332.428796189,374.7755,72.29163,4.01e-12,3.534e-12
2457333.390116029,374.74402,72.17955,4.136e-12,3.857e-12
2457333.457382279,374.73467,95.12809,4.258e-12,3.867e-12
2457334.349712839,374.65773,73.71216,4.079e-12,3.647e-12
2457334.413198039,374.66402,72.18852,4.069e-12,3.712e-12
2457335.374531319,374.54642,73.68402,4.266e-12,3.666e-12
2457335.440947549,374.53666,72.09003,4.273e-12,3.652e-12
2457336.397597199,374.44148,72.18456,3.93e-12,3.341e-12
2457336.397597199,374.44148,72.18456,3.93e-12,3.341e-12
2457337.421052849,374.29276,72.18485,3.398e-12,3.163e-12
2457337.73394238,374.24629,78.38155,3.387e-12,3.149e-12
2457338.44469896,374.16905,72.18548,3.198e-12,3.163e-12
2457338.950800709,374.10816,73.71917,3.163e-12,3.303e-12
2457339.40528705,374.04957,87.38457,3.243e-12,3.531e-12
2457339.98627561,373.96644,73.44084,3.328e-12,3.645e-12
2457340.428754909,373.8878,90.71527,3.342e-12,3.696e-12
2457340.999840119,373.78708,77.00922,3.265e-12,3.721e-12
2457341.45242736,373.70195,72.29734,3.252e-12,3.807e-12
2457342.022432929,373.58837,80.04175,3.258e-12,3.811e-12
2457342.40519687,373.50903,72.35726,3.286e-12,3.854e-12
2457343.046310639,373.3723,80.01973,3.379e-12,3.77e-12
2457343.428432129,373.28584,76.96169,3.316e-12,3.644e-12
2457344.20855769,373.0995,76.79972,3.215e-12,3.547e-12
2457344.464816589,373.06491,78.0439,3.176e-12,3.536e-12
2457345.357505959,372.8831,73.67458,3.063e-12,3.452e-12
2457345.420082849,372.87081,72.17273,3.056e-12,3.485e-12
2457346.380466029,372.65372,73.81803,2.756e-12,3.254e-12
2457346.635169269,372.59908,81.25436,2.751e-12,3.303e-12
2457347.40854603,372.41969,72.15004,2.727e-12,3.199e-12
2457347.716645739,372.34683,89.33565,2.706e-12,3.055e-12
2457348.42728003,372.1808,72.28043,2.694e-12,3.003e-12
2457348.740238139,372.10928,89.36128,2.62e-12,2.897e-12
2457349.456217329,371.93052,72.17778,2.581e-12,2.841e-12
2457350.0207678,371.80232,81.35771,2.485e-12,2.675e-12
2457350.414797559,371.72076,85.74991,2.501e-12,2.721e-12
2457351.438964489,371.51283,72.19795,2.497e-12,2.681e-12
2457352.46362463,371.29074,93.54875,2.544e-12,2.729e-12
2457352.70195105,371.23682,87.82891,2.554e-12,2.737e-12
2457353.41067244,371.06427,72.45919,2.618e-12,2.785e-12
2457353.98771031,370.93894,83.17722,2.744e-12,2.799e-12
2457354.44721241,370.83539,72.14917,2.752e-12,2.82e-12
2457355.011265499,370.7052,81.61193,2.798e-12,2.78e-12
2457355.401212549,370.61015,72.2532,2.832e-12,2.765e-12
2457356.361489099,370.4118,73.81739,2.893e-12,2.689e-12
2457356.429805289,370.3993,72.1778,2.899e-12,2.691e-12
2457357.453427889,370.18931,72.15753,2.609e-12,2.486e-12
2457357.70420433,370.1418,87.62519,2.509e-12,2.396e-12
2457358.411762579,369.97777,72.18805,2.441e-12,2.291e-12
2457358.977536709,369.85645,81.6232,2.385e-12,2.302e-12
2457359.437213549,369.7627,72.13831,2.359e-12,2.298e-12
2457360.327945619,369.57585,75.33382,2.632e-12,2.465e-12
2457360.45999155,369.54693,72.16472,2.659e-12,2.49e-12
2457361.355253799,369.37304,73.71034,2.96e-12,2.725e-12
2457361.419597819,369.36579,72.16609,2.979e-12,2.77e-12
2457362.37850318,369.19114,73.58081,3.087e-12,2.727e-12
2457362.442976499,369.18255,72.03345,3.09e-12,2.735e-12
2457363.466854989,368.98181,72.17939,2.88e-12,2.585e-12
2457363.466854989,368.98181,72.17939,2.88e-12,2.585e-12
2457364.42651815,368.79427,72.13864,2.861e-12,2.528e-12
2457364.669453099,368.74615,80.10243,2.91e-12,2.629e-12
2457365.44437019,368.61398,72.28489,2.963e-12,2.783e-12
2457365.70014199,368.57752,80.0161,3.037e-12,2.864e-12
2457366.47432964,368.43568,93.31329,3.034e-12,2.901e-12
2457366.7203898,368.38805,87.40785,3.04e-12,2.925e-12
2457367.43229479,368.25674,72.1539,2.982e-12,2.911e-12
2457368.00705442,368.16247,82.94323,2.821e-12,2.909e-12
2457368.456240409,368.08429,72.16277,2.781e-12,2.912e-12
2457369.03414602,367.98245,81.29054,2.927e-12,3.069e-12
2457369.41531446,367.9235,72.1425,2.949e-12,3.142e-12
2457370.36238352,367.77415,73.45696,2.908e-12,3.171e-12
2457370.438707219,367.76495,86.00999,2.795e-12,3.122e-12
2457371.463022349,367.59917,85.99451,2.784e-12,3.052e-12
2457371.70169741,367.55166,80.26631,2.696e-12,3.013e-12
2457372.421251969,367.43045,72.14611,2.479e-12,2.756e-12
2457372.99608547,367.35542,81.32428,2.325e-12,2.676e-12
2457373.42309028,367.30346,72.67844,2.351e-12,2.755e-12
2457374.022456639,367.2189,79.74125,2.747e-12,3.039e-12
2457374.40376354,367.16609,72.14167,2.827e-12,3.217e-12
2457375.046126919,367.08499,72.11285,3.267e-12,3.765e-12
2457375.427339939,367.04721,72.15249,3.4e-12,3.962e-12
2457376.384596969,366.92504,73.58542,3.583e-12,4.098e-12
2457376.451358479,366.91562,82.59526,3.492e-12,3.961e-12
2457377.34500883,366.7874,81.06272,3.294e-12,3.766e-12
2457377.409666319,366.77097,79.51094,3.277e-12,3.668e-12
2457378.050828809,366.66089,81.17087,2.959e-12,3.185e-12
2457378.43369363,366.60031,85.79955,2.918e-12,3.108e-12
2457379.32768821,366.49952,73.67359,2.904e-12,2.872e-12
2457379.450656,366.49571,86.1616,2.881e-12,2.876e-12
2457379.892827589,366.4596,75.54948,2.899e-12,2.863e-12
2457380.72262196,366.38515,87.76518,2.88e-12,2.701e-12
2457381.43294834,366.31586,72.11784,2.833e-12,2.576e-12
2457382.00867471,366.26196,81.46408,2.666e-12,2.419e-12
2457382.39742096,366.2402,72.13417,2.648e-12,2.439e-12
2457383.04072256,366.20727,81.1098,2.473e-12,2.29e-12
2457383.422686129,366.18576,77.99559,2.415e-12,2.248e-12
2457384.37950428,366.13047,73.52725,2.159e-12,2.067e-12
2457384.437858379,366.12999,72.12675,2.147e-12,2.086e-12
2457385.40301124,366.11258,72.14414,2.231e-12,2.226e-12
2457385.64978512,366.10457,81.68159,2.481e-12,2.467e-12
2457386.42029757,366.07302,72.1152,2.574e-12,2.548e-12
2457386.672502269,366.06986,87.6775,2.513e-12,2.625e-12
2457387.44313977,366.06057,72.11197,2.656e-12,2.788e-12
2457387.69945727,366.06929,87.58085,2.547e-12,2.701e-12
2457388.40901714,366.04068,73.30817,2.476e-12,2.589e-12
2457389.0531847,366.01712,79.64556,2.172e-12,2.279e-12
2457389.42509775,366.01871,72.11769,2.116e-12,2.283e-12
2457390.325731229,366.02491,73.67501,2.007e-12,2.048e-12
2457390.44780537,366.02442,78.17923,2.014e-12,2.059e-12
2457391.348659359,366.01302,74.86834,2.141e-12,2.112e-12
2457391.463524159,366.01683,72.11158,2.139e-12,2.127e-12
2457392.37174966,366.037,73.51345,2.289e-12,2.28e-12
2457392.430001419,366.03559,72.11541,2.295e-12,2.269e-12
2457393.39552352,366.06719,73.30768,2.418e-12,2.38e-12
2457393.70527319,366.07694,79.9833,2.391e-12,2.38e-12
2457394.46817352,366.10636,93.92804,2.311e-12,2.392e-12
2457394.92783225,366.1282,82.89623,2.278e-12,2.365e-12
2457395.43480997,366.14693,72.11026,2.237e-12,2.383e-12
2457396.022280429,366.16298,82.37846,2.295e-12,2.493e-12
2457396.450010119,366.17129,72.11295,2.281e-12,2.503e-12
2457397.037910509,366.20062,81.19034,2.436e-12,2.627e-12
2457397.416388319,366.21565,72.10687,2.467e-12,2.628e-12
2457398.381841789,366.25521,73.49166,2.588e-12,2.744e-12
2457398.43940396,366.25754,72.11016,2.593e-12,2.729e-12
2457399.454716329,366.31199,86.37588,2.514e-12,2.618e-12
2457399.72438446,366.33649,79.90385,2.477e-12,2.615e-12
2457400.420841319,366.38248,72.11549,2.374e-12,2.5e-12
2457401.008437559,366.40016,79.61643,2.194e-12,2.37e-12
2457401.4439941,366.42474,93.57516,2.079e-12,2.317e-12
2457402.024195219,366.46873,79.65033,2.038e-12,2.284e-12
2457403.0537115,366.54885,79.49427,1.882e-12,2.218e-12
2457403.117213029,366.55591,77.97023,1.878e-12,2.237e-12
2457403.425653399,366.57706,95.0193,2.008e-12,2.328e-12
2457404.325788999,366.64695,73.41604,2.019e-12,2.312e-12
2457404.44053196,366.66011,72.11666,2.023e-12,2.288e-12
2457405.34295903,366.76147,74.99431,2.21e-12,2.694e-12
2457405.40715372,366.76824,73.45364,2.216e-12,2.707e-12
2457406.36597282,366.84341,73.45831,2.643e-12,3.048e-12
2457406.421818209,366.84934,72.11802,2.654e-12,3.037e-12
2457407.384790719,366.94613,72.18921,2.802e-12,3.136e-12
2457407.44539292,366.95318,78.26899,2.779e-12,3.139e-12
2457408.467721929,367.0087,72.1384,2.842e-12,2.883e-12
2457408.66331569,367.02526,80.1071,2.732e-12,2.752e-12
2457409.42673574,367.08907,72.07669,2.548e-12,2.552e-12
2457409.683895649,367.11532,80.18756,2.453e-12,2.45e-12
2457410.39267446,367.18915,73.46739,2.292e-12,2.296e-12
2457410.706600669,367.22316,80.01239,2.197e-12,2.226e-12
2457411.47348855,367.28394,92.34158,2.153e-12,2.147e-12
2457412.001111419,367.33848,79.67863,2.127e-12,2.166e-12
2457412.429931319,367.38629,72.02586,2.127e-12,2.086e-12
2457413.02504407,367.43614,79.46874,2.127e-12,2.131e-12
2457413.45381572,367.48825,93.70729,2.141e-12,2.205e-12
2457414.04045043,367.55076,79.62806,2.196e-12,2.23e-12
2457414.471601849,367.60154,93.62452,2.142e-12,2.234e-12
2457415.32105418,367.70241,73.23766,2.087e-12,2.259e-12
2457415.431008799,367.71622,72.19358,2.079e-12,2.287e-12
2457416.336241399,367.78994,75.01159,2.102e-12,2.335e-12
2457416.451778139,367.79932,72.23871,2.099e-12,2.352e-12
2457417.358286099,367.86726,73.37838,2.234e-12,2.46e-12
2457417.414928339,367.87212,72.01897,2.237e-12,2.474e-12
2457418.37262353,367.94014,73.56904,2.211e-12,2.56e-12
2457418.439074479,367.94319,86.15679,2.312e-12,2.648e-12
2457419.461724259,368.01087,93.51288,2.307e-12,2.684e-12
2457419.71750291,368.02276,87.37419,2.293e-12,2.685e-12
2457420.415718799,368.05385,72.32732,2.248e-12,2.709e-12
2457420.741044349,368.0702,87.35139,2.437e-12,2.814e-12
2457421.438000069,368.07816,72.33015,2.56e-12,2.884e-12
2457422.02894072,368.06203,82.52527,2.56e-12,2.926e-12
2457422.459859029,368.05908,72.18323,2.597e-12,3.032e-12
2457423.35809418,368.0337,73.65281,2.707e-12,3.209e-12
2457423.42935709,368.02787,85.91891,2.805e-12,3.344e-12
2457424.380685709,367.97408,73.62978,2.819e-12,3.351e-12
2457424.4517564,367.96481,85.91993,2.752e-12,3.38e-12
2457425.467493529,367.8608,72.06321,2.783e-12,3.554e-12
2457425.72515197,367.83702,79.9144,2.783e-12,3.599e-12
2457426.42696119,367.73477,93.67373,2.714e-12,3.568e-12
2457427.009311629,367.62446,79.69732,2.611e-12,3.485e-12
2457427.44859341,367.55627,72.05944,2.566e-12,3.589e-12
2457428.031753339,367.46242,79.50722,2.718e-12,3.794e-12
2457428.47012744,367.37266,93.52672,2.736e-12,3.758e-12
2457429.05491884,367.25096,79.49173,2.733e-12,3.772e-12
2457429.424405009,367.17078,72.0701,2.778e-12,3.915e-12
2457430.330033089,366.93871,73.3709,2.823e-12,3.923e-12
2457430.451070279,366.91319,94.95152,2.811e-12,3.84e-12
2457431.344554179,366.64358,73.50791,2.749e-12,3.711e-12
2457431.410677439,366.62499,78.19615,2.722e-12,3.663e-12
2457432.367074159,366.36819,73.50655,2.91e-12,4.002e-12
2457432.42732594,366.35395,72.06051,2.919e-12,3.999e-12
2457433.3871538,366.11894,73.67059,3.253e-12,4.146e-12
2457433.448790059,366.10503,72.19132,3.259e-12,4.152e-12
2457434.407383759,365.83449,72.3305,3.54e-12,4.236e-12
2457434.668850409,365.77059,79.92592,3.558e-12,4.216e-12
2457435.429847139,365.47244,72.16087,3.465e-12,3.875e-12
2457435.6920264,365.40181,79.89201,3.3e-12,3.611e-12
2457436.456761919,365.17276,72.04323,3.089e-12,3.335e-12
2457436.713174839,365.09241,79.90615,2.882e-12,3.168e-12
2457437.421154529,364.88309,94.9097,2.508e-12,2.832e-12
2457437.99909728,364.76013,81.03908,2.393e-12,2.673e-12
2457438.436549929,364.63143,72.07284,2.31e-12,2.64e-12
2457439.02086008,364.48145,81.03171,2.187e-12,2.497e-12
2457439.45856314,364.36929,78.20175,2.194e-12,2.549e-12
2457440.042597569,364.20808,81.18808,2.257e-12,2.634e-12
2457440.416686899,364.10999,72.20994,2.275e-12,2.648e-12
2457441.375725499,363.87854,73.55921,2.318e-12,2.729e-12
2457441.439584809,363.86127,72.02659,2.321e-12,2.692e-12
2457442.397181409,363.62106,73.63947,2.419e-12,2.813e-12
2457442.71696957,363.54459,79.90471,2.365e-12,2.709e-12
2457443.42543433,363.35417,94.88623,2.277e-12,2.562e-12
2457444.002711969,363.21025,81.03157,2.266e-12,2.536e-12
2457444.44069269,363.10338,72.05033,2.266e-12,2.534e-12
2457445.02469944,362.96054,80.90618,2.203e-12,2.423e-12
2457445.465492589,362.85277,72.06299,2.184e-12,2.472e-12
2457446.04633258,362.73366,81.02213,2.325e-12,2.606e-12
2457446.421147789,362.63871,72.02656,2.344e-12,2.6e-12
2457447.379027369,362.42879,73.63686,2.536e-12,2.792e-12
2457447.44278977,362.41561,72.10656,2.545e-12,2.773e-12
2457448.395790449,362.1902,72.16276,2.729e-12,3.026e-12
2457448.468117,362.16838,78.11663,2.719e-12,2.992e-12
2457449.42225454,361.95043,72.04544,2.727e-12,3.096e-12
2457449.67885654,361.89785,79.89982,2.675e-12,3.08e-12
2457450.447229839,361.72098,72.03767,2.654e-12,3.17e-12
2457450.700488099,361.66641,79.88594,2.597e-12,3.21e-12
2457451.402572259,361.49778,73.63211,2.63e-12,3.389e-12
2457451.722976639,361.42125,79.93109,3.002e-12,3.754e-12
2457452.424147959,361.27411,72.08924,3.147e-12,3.908e-12
2457453.00801568,361.15569,80.98337,3.326e-12,4.158e-12
2457453.448799469,361.05075,75.32575,3.378e-12,4.154e-12
2457454.029068829,360.93154,81.01458,3.434e-12,4.197e-12
2457454.47057696,360.82275,76.56814,3.416e-12,4.075e-12
2457455.05343881,360.63114,80.9803,3.108e-12,3.746e-12
2457455.427866329,360.56294,78.11298,3.047e-12,3.716e-12
2457456.38232277,360.3455,73.72911,3.1e-12,3.737e-12
2457456.58737252,360.33016,75.03058,3.152e-12,3.816e-12
2457457.404676389,360.15974,72.04674,3.242e-12,3.81e-12
2457457.660916329,360.11265,73.88319,3.285e-12,3.79e-12
2457458.42761817,359.96441,85.96351,3.112e-12,3.564e-12
2457458.682573759,359.91444,79.84457,3.129e-12,3.567e-12
2457459.454369,359.75801,94.87266,3.182e-12,3.445e-12
2457459.713646819,359.70492,88.64999,3.152e-12,3.401e-12
2457460.40662385,359.58286,72.01854,3.134e-12,3.366e-12
2457460.73938259,359.54706,88.51189,3.3e-12,3.534e-12
2457461.42334209,359.43924,72.09686,3.449e-12,3.643e-12
2457462.00943097,359.3557,82.54216,3.719e-12,3.774e-12
2457462.44811432,359.29539,72.01376,3.864e-12,3.846e-12
2457463.407396499,359.14576,72.01328,3.663e-12,3.728e-12
2457464.427377929,358.98996,72.09929,3.553e-12,3.587e-12
2457464.693532059,358.93712,72.01544,3.548e-12,3.354e-12
2457465.448687789,358.84275,72.10088,3.285e-12,3.38e-12
2457465.641390869,358.81436,81.44293,3.263e-12,3.299e-12
2457466.407949729,358.72524,72.04537,3.252e-12,3.284e-12
2457466.66304579,358.69168,88.83547,3.203e-12,3.076e-12
2457467.43151509,358.6135,72.00479,3.086e-12,2.951e-12
2457467.69417553,358.59594,88.63115,3.056e-12,2.909e-12
2457468.45289104,358.52667,94.97989,3.045e-12,2.742e-12
2457469.03484631,358.47445,81.01296,3.003e-12,2.679e-12
2457469.40984012,358.43751,72.01311,3.01e-12,2.603e-12
2457470.364523769,358.3777,73.59989,2.95e-12,2.573e-12
2457470.431714479,358.3748,78.38328,2.917e-12,2.564e-12
2457471.38714028,358.31936,73.56736,2.743e-12,2.447e-12
2457472.41038634,358.27118,72.00701,2.774e-12,2.475e-12
2457472.672772509,358.25834,73.67999,2.847e-12,2.503e-12
2457473.43118603,358.23394,72.0104,2.89e-12,2.633e-12
2457473.69768449,358.2253,79.59505,3.034e-12,2.744e-12
2457474.452446939,358.20211,85.97276,3.249e-12,2.858e-12
2457474.71860696,358.2023,79.58491,3.308e-12,2.903e-12
2457475.41067824,358.18724,72.07222,3.308e-12,2.951e-12
2457475.742772279,358.18964,79.55101,3.318e-12,2.908e-12
2457476.431619179,358.16879,93.35303,3.092e-12,2.689e-12
2457477.01414507,358.14796,79.37241,3.016e-12,2.608e-12
2457477.45214897,358.13864,72.00683,2.922e-12,2.55e-12
2457478.034645069,358.13283,79.40632,2.779e-12,2.438e-12
2457478.413687369,358.13169,94.95357,3.021e-12,2.539e-12
2457479.057397869,358.14841,79.50452,2.942e-12,2.531e-12
2457479.300005539,358.1499,73.68194,2.967e-12,2.516e-12
2457480.321328849,358.17183,73.6874,3.178e-12,2.765e-12
2457480.452433529,358.17472,96.42625,3.061e-12,2.814e-12
2457481.34324157,358.21196,75.04685,3.2e-12,2.955e-12
2457481.40599953,358.20317,73.54066,3.193e-12,2.853e-12
2457482.370086269,358.21469,73.42352,2.928e-12,2.845e-12
2457482.430339459,358.214,78.37855,2.926e-12,2.817e-12
2457483.391636999,358.25012,73.35582,2.858e-12,2.738e-12
2457483.45150821,358.25313,78.43261,3.003e-12,2.938e-12
2457484.470193809,358.29943,76.88852,3.215e-12,2.843e-12
2457484.671986199,358.30642,72.04551,3.214e-12,2.833e-12
2457485.429399429,358.33393,78.37604,3.132e-12,2.743e-12
2457485.696112549,358.35194,90.03536,3.225e-12,2.666e-12
2457486.448129429,358.39636,78.49355,3.308e-12,2.633e-12
2457486.719533829,358.39726,89.97732,3.225e-12,2.439e-12
2457487.469345679,358.45282,86.0377,3.298e-12,2.498e-12
2457487.67388228,358.46565,81.12882,3.327e-12,2.456e-12
2457488.42890068,358.52157,93.43256,3.931e-12,2.844e-12
2457488.695067559,358.55001,87.04456,4e-12,2.88e-12
2457489.447585829,358.6067,74.06572,4.171e-12,2.99e-12
2457489.71869383,358.63286,86.97095,4.296e-12,3.123e-12
2457490.46858882,358.69339,94.92848,4.438e-12,3.226e-12
2457491.054249649,358.741,80.87262,4.509e-12,3.324e-12
2457491.426585009,358.75586,78.4469,4.476e-12,3.347e-12
2457492.321924159,358.8152,74.97348,4.092e-12,3.065e-12
2457492.53365741,358.83626,83.93424,4.162e-12,3.199e-12
2457493.34248356,358.87885,74.98298,4.083e-12,3.1e-12
2457494.42394196,358.97744,95.11955,3.598e-12,2.809e-12
2457494.69520568,359.00624,88.60922,3.593e-12,2.796e-12
2457495.445818969,359.07232,72.14014,3.567e-12,2.76e-12
2457496.03091748,359.12135,81.05129,3.085e-12,2.388e-12
2457496.466774439,359.17714,76.72419,2.885e-12,2.297e-12
2457497.052249279,359.2204,81.04951,2.627e-12,2.122e-12
2457497.423148179,359.26011,72.14794,2.575e-12,2.049e-12
2457498.387256519,359.35681,73.50915,2.601e-12,1.923e-12
2457498.45165803,359.36432,78.30839,2.663e-12,1.982e-12
2457499.408054709,359.48071,79.86928,2.763e-12,2.021e-12
2457499.663615829,359.51052,73.73582,2.795e-12,2.007e-12
2457500.42931221,359.61004,85.83298,2.888e-12,2.019e-12
2457500.695913949,359.63454,79.43454,2.913e-12,2.022e-12
2457501.45013771,359.71175,93.37315,2.792e-12,2.062e-12
2457501.714507749,359.7215,87.02827,2.75e-12,2.017e-12
2457502.40658289,359.82233,94.92167,2.768e-12,2.127e-12
2457502.73594149,359.85516,87.01706,2.732e-12,2.058e-12
2457503.36340579,359.92184,73.62059,2.728e-12,2.071e-12
2457504.005686379,359.99466,76.03205,2.728e-12,2.077e-12
2457504.448848309,360.02435,93.26716,2.659e-12,2.138e-12
2457505.340685789,360.10877,79.88818,2.711e-12,2.199e-12
2457505.405031749,360.10988,78.34387,2.712e-12,2.199e-12
2457506.36165228,360.18676,79.84884,2.697e-12,2.267e-12
2457506.43093049,360.19017,78.18617,2.683e-12,2.273e-12
2457507.173688509,359.76619,78.8937,2.755e-12,2.454e-12
2457507.377762559,360.25099,73.99592,2.753e-12,2.438e-12
2457507.439576659,360.25127,72.51238,2.759e-12,2.446e-12
2457508.33497978,360.30297,75.00692,3.158e-12,2.836e-12
2457508.66935977,360.30702,80.84852,3.338e-12,3.02e-12
2457509.35511818,360.321,88.87271,3.303e-12,3.077e-12
2457509.688687419,360.31845,80.86705,3.323e-12,3.081e-12
2457510.46092593,360.30914,91.34536,3.06e-12,2.905e-12
2457510.710137249,360.29422,85.36429,3.009e-12,2.831e-12
2457511.460268309,360.25212,91.86058,2.819e-12,2.652e-12
2457512.03804808,360.19133,77.99387,2.644e-12,2.471e-12
2457513.0581477,360.0947,79.47507,2.761e-12,2.532e-12
2457513.436207919,360.06295,72.53073,2.809e-12,2.541e-12
2457514.26698262,359.96787,74.95031,3.253e-12,2.752e-12
2457514.457439839,359.94689,85.82679,3.498e-12,3.039e-12
2457515.287792619,359.82985,74.96173,3.653e-12,3.24e-12
2457515.42434795,359.80951,96.1855,3.57e-12,3.112e-12
2457516.36960881,359.63903,73.49924,3.723e-12,3.214e-12
2457516.458321759,359.62697,95.84508,3.443e-12,2.955e-12
2457517.389912089,359.44799,73.48691,3.282e-12,2.905e-12
2457517.455896969,359.43363,93.306,3.072e-12,2.72e-12
2457518.0335559,359.25185,79.44218,2.823e-12,2.421e-12
2457518.411198209,359.19556,72.52847,2.764e-12,2.259e-12
2457519.43207729,358.97186,72.48709,2.477e-12,2.036e-12
2457520.451866569,358.75865,96.41858,2.705e-12,2.341e-12
2457521.34364693,358.56198,75.01585,2.775e-12,2.426e-12
2457521.43321759,358.54055,72.86616,2.787e-12,2.447e-12
2457522.364995679,358.34628,73.50557,3.091e-12,2.695e-12
2457522.45237269,358.32221,86.62417,3.082e-12,2.701e-12
2457523.3849451,358.10044,72.49771,3.21e-12,2.728e-12
2457523.4491455,358.0831,93.35012,3.184e-12,2.722e-12
2457524.46930755,357.8217,87.23568,3.065e-12,2.566e-12
2457524.670995859,357.77064,82.39516,3.03e-12,2.544e-12
2457525.427727589,357.59127,94.84835,2.877e-12,2.314e-12
2457526.06171324,357.43276,79.63269,2.851e-12,2.266e-12
2457526.40568287,357.35666,72.90061,2.78e-12,2.279e-12
2457527.33873381,357.11889,75.02572,2.746e-12,2.214e-12
2457527.466691819,357.08676,76.68912,2.763e-12,2.23e-12
2457528.10412755,356.94028,79.5899,2.791e-12,2.208e-12
2457528.359690059,356.88563,73.4564,2.786e-12,2.222e-12
2457529.37974199,356.66409,73.44793,2.634e-12,2.164e-12
2457529.44320838,356.64809,78.22892,2.6e-12,2.132e-12
2457530.464805359,356.40989,84.27139,2.371e-12,1.896e-12
2457530.662071929,356.36485,79.537,2.326e-12,1.872e-12
2457531.42037351,356.21046,87.17392,2.142e-12,1.724e-12
2457531.69169182,356.14655,80.66228,2.132e-12,1.726e-12
2457532.440072199,355.99363,93.34861,2.138e-12,1.648e-12
2457532.702746639,355.94157,87.04442,2.138e-12,1.64e-12
2457533.460672819,355.77757,93.35273,2.246e-12,1.754e-12
2457533.976113449,355.66897,80.98215,2.273e-12,1.766e-12
2457534.417169029,355.59055,94.89857,2.318e-12,1.873e-12
2457535.052620059,355.4759,79.64775,2.4e-12,1.953e-12
2457535.437155529,355.40672,94.88526,2.449e-12,2.07e-12
2457536.329597579,355.24386,73.46665,2.489e-12,2.204e-12
2457536.45717744,355.22803,94.87584,2.42e-12,2.23e-12
2457537.350369799,355.04716,73.43923,2.333e-12,2.231e-12
2457537.41382144,355.03619,78.4471,2.361e-12,2.242e-12
2457538.371276109,354.84667,73.64768,2.312e-12,2.243e-12
2457538.43412237,354.83427,72.13937,2.318e-12,2.243e-12
2457539.39070801,354.67267,72.4569,2.17e-12,2.125e-12
2457540.41033763,354.4891,72.19469,2.022e-12,2.002e-12
2457540.682450499,354.44292,80.82892,1.919e-12,1.916e-12
2457541.43992942,354.30635,94.64869,1.949e-12,1.889e-12
2457541.702264249,354.26807,88.35265,1.93e-12,1.878e-12
2457542.40974537,354.17062,74.80681,2.008e-12,1.913e-12
2457542.714425839,354.1321,88.76606,2.293e-12,1.999e-12
2457543.418449529,354.03254,77.96492,2.408e-12,2.073e-12
2457544.05032205,353.93267,79.63184,2.455e-12,2.142e-12
